,Heure_Début,Heure_Fin,Horaire,Durée,08h-09h,09h-10h,10h-11h,11h-12h,12h-13h,13h-14h,14h-15h,15h-16h,16h-17h,17h-18h,18h-19h,19h-20h,20h-21h,21h-22h,22h-23h,23h-00h,00h-01h,01h-02h,02h-03h,03h-04h,04h-05h,05h-06h,06h-07h,07h-08h
11804,20:00:00,02:00:00,20:00:00 - 02:00:00,6.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11805,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11806,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11807,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11808,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11809,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11810,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11811,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11812,21:00:00,08:00:00,21:00:00 - 08:00:00,11.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
11813,09:00:00,13:00:00,09:00:00 - 13:00:00,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11814,09:00:00,13:00:00,09:00:00 - 13:00:00,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11815,18:00:00,02:00:00,18:00:00 - 02:00:00,8.0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11816,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11817,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11818,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11819,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11820,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11821,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11822,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11823,18:00:00,21:00:00,18:00:00 - 21:00:00,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11824,19:00:00,02:00:00,19:00:00 - 02:00:00,7.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11825,20:00:00,00:00:00,20:00:00 - 00:00:00,4.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11826,20:00:00,00:00:00,20:00:00 - 00:00:00,4.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11827,20:00:00,00:00:00,20:00:00 - 00:00:00,4.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11828,20:00:00,02:00:00,20:00:00 - 02:00:00,6.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11829,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11830,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11831,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11832,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11833,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11834,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11835,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11836,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11837,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11838,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11839,07:00:00,12:00:00,07:00:00 - 12:00:00,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
11840,08:00:00,18:00:00,08:00:00 - 18:00:00,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11841,08:00:00,20:00:00,08:00:00 - 20:00:00,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11842,08:00:00,20:00:00,08:00:00 - 20:00:00,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11843,08:00:00,20:00:00,08:00:00 - 20:00:00,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11844,09:00:00,20:00:00,09:00:00 - 20:00:00,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11845,10:00:00,15:00:00,10:00:00 - 15:00:00,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11846,10:00:00,19:00:00,10:00:00 - 19:00:00,9.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
11847,10:00:00,20:00:00,10:00:00 - 20:00:00,10.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11848,12:00:00,19:00:00,12:00:00 - 19:00:00,7.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11849,16:00:00,16:30:00,16:00:00 - 16:30:00,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11850,18:00:00,01:00:00,18:00:00 - 01:00:00,7.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11851,18:00:00,02:00:00,18:00:00 - 02:00:00,8.0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11852,18:00:00,08:00:00,18:00:00 - 08:00:00,14.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11853,18:00:00,08:00:00,18:00:00 - 08:00:00,14.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11854,18:00:00,08:00:00,18:00:00 - 08:00:00,14.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11855,19:00:00,00:00:00,19:00:00 - 00:00:00,5.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11856,19:00:00,01:00:00,19:00:00 - 01:00:00,6.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11857,19:00:00,02:00:00,19:00:00 - 02:00:00,7.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11858,19:00:00,08:00:00,19:00:00 - 08:00:00,13.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11859,19:00:00,08:00:00,19:00:00 - 08:00:00,13.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11860,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11861,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11862,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11863,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11864,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11865,07:00:00,13:00:00,07:00:00 - 13:00:00,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
11866,08:00:00,18:00:00,08:00:00 - 18:00:00,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11867,08:00:00,19:00:00,08:00:00 - 19:00:00,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11868,08:00:00,19:00:00,08:00:00 - 19:00:00,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11869,08:00:00,20:00:00,08:00:00 - 20:00:00,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11870,08:00:00,21:00:00,08:00:00 - 21:00:00,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11871,09:00:00,20:00:00,09:00:00 - 20:00:00,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11872,10:00:00,19:00:00,10:00:00 - 19:00:00,9.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
11873,10:00:00,20:00:00,10:00:00 - 20:00:00,10.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
11874,13:30:00,14:00:00,13:30:00 - 14:00:00,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11875,17:00:00,00:00:00,17:00:00 - 00:00:00,7.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11876,18:00:00,08:00:00,18:00:00 - 08:00:00,14.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11877,18:00:00,08:00:00,18:00:00 - 08:00:00,14.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11878,18:00:00,08:00:00,18:00:00 - 08:00:00,14.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11879,19:00:00,02:00:00,19:00:00 - 02:00:00,7.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11880,19:00:00,08:00:00,19:00:00 - 08:00:00,13.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11881,19:00:00,08:00:00,19:00:00 - 08:00:00,13.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11882,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11883,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11884,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11885,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11886,21:00:00,02:00:00,21:00:00 - 02:00:00,5.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
11887,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11888,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11889,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11890,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11891,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11892,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11893,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11894,18:00:00,21:00:00,18:00:00 - 21:00:00,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11895,19:00:00,02:00:00,19:00:00 - 02:00:00,7.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11896,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11897,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11898,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11899,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11900,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11901,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11902,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11903,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11904,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11905,20:00:00,23:00:00,20:00:00 - 23:00:00,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11906,23:00:00,02:00:00,23:00:00 - 02:00:00,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
11907,18:00:00,00:00:00,18:00:00 - 00:00:00,6.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11908,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11909,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11910,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11911,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11912,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11913,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11914,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11915,18:00:00,21:00:00,18:00:00 - 21:00:00,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11916,19:00:00,08:00:00,19:00:00 - 08:00:00,13.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11917,20:00:00,02:00:00,20:00:00 - 02:00:00,6.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11918,20:00:00,02:00:00,20:00:00 - 02:00:00,6.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11919,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11920,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11921,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11922,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11923,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11924,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11925,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11926,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11927,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11928,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11929,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11930,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11931,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11932,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11933,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11934,18:00:00,21:00:00,18:00:00 - 21:00:00,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11935,19:00:00,02:00:00,19:00:00 - 02:00:00,7.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11936,20:00:00,02:00:00,20:00:00 - 02:00:00,6.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11937,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11938,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11939,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11940,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11941,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11942,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11943,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11944,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11945,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11946,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11947,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11948,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11949,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11950,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11951,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11952,18:00:00,21:00:00,18:00:00 - 21:00:00,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11953,18:00:00,21:00:00,18:00:00 - 21:00:00,3.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11954,19:00:00,08:00:00,19:00:00 - 08:00:00,13.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11955,19:00:00,21:00:00,19:00:00 - 21:00:00,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11956,19:00:00,21:00:00,19:00:00 - 21:00:00,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11957,20:00:00,02:00:00,20:00:00 - 02:00:00,6.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11958,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11959,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11960,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11961,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11962,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11963,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11964,20:00:00,08:00:00,20:00:00 - 08:00:00,12.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11965,20:00:00,23:00:00,20:00:00 - 23:00:00,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11966,21:00:00,08:00:00,21:00:00 - 08:00:00,11.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
11967,18:00:00,01:00:00,18:00:00 - 01:00:00,7.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11968,18:00:00,02:00:00,18:00:00 - 02:00:00,8.0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11969,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11970,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11971,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11972,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11973,18:00:00,20:00:00,18:00:00 - 20:00:00,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
